State,County_name,metro_status,farming,mining,manufacturing,government,recreation,non_specialized,low_education,low_employment,pop_loss,retirement_dest,persistent_poverty,persistent_child_poverty
LA,Natchitoches Parish,0,0,0.00,1,0,0,0,0,0,0,0,1,1
LA,Orleans Parish,1,0,0.00,0,1,0,0,0,0,1,0,1,1
LA,Ouachita Parish,1,0,0.00,0,0,0,1,0,0,0,0,1,1
LA,Plaquemines Parish,1,0,0.00,0,0,0,1,0,0,0,0,0,0
LA,Pointe Coupee Parish,1,0,0.00,0,0,0,1,0,0,0,0,0,1
LA,Rapides Parish,1,0,0.00,0,0,0,1,0,0,0,0,0,1
LA,Red River Parish,0,0,0.00,0,0,0,1,1,1,0,0,1,1
LA,Richland Parish,0,0,0.00,0,0,0,1,1,1,0,0,1,1
LA,Sabine Parish,0,0,0.00,0,0,0,1,0,1,0,0,1,1
LA,St. Bernard Parish,1,0,0.00,0,0,0,1,0,0,0,0,0,0
LA,St. Charles Parish,1,0,0.00,1,0,0,0,0,0,0,0,0,0
LA,St. Helena Parish,1,0,0.00,0,0,0,1,0,1,0,0,1,1
LA,St. James Parish,1,0,0.00,1,0,0,0,0,0,0,0,0,1
LA,St. John the Baptist Parish,1,0,0.00,1,0,0,0,0,0,0,0,0,0
LA,St. Landry Parish,0,0,0.00,0,0,0,1,1,1,0,0,1,1
LA,St. Martin Parish,1,0,0.00,0,0,1,0,0,0,0,0,0,1
LA,St. Mary Parish,0,0,1.00,0,0,0,0,1,1,0,0,0,1
LA,St. Tammany Parish,1,0,0.00,0,0,0,1,0,0,0,1,0,0
LA,Tangipahoa Parish,1,0,0.00,0,0,0,1,0,0,0,1,1,1
LA,Tensas Parish,0,1,0.00,0,0,0,0,1,1,1,0,1,1
LA,Terrebonne Parish,1,0,0.00,0,0,0,1,1,0,0,0,0,0
LA,Union Parish,1,0,0.00,1,0,0,0,0,1,0,0,0,1
LA,Vermilion Parish,1,0,1.00,0,0,0,0,0,0,0,0,0,0
LA,Vernon Parish,0,0,0.00,0,1,0,0,0,1,1,0,0,0
LA,Washington Parish,0,0,0.00,0,1,0,0,0,1,0,0,1,1
LA,Webster Parish,1,0,0.00,0,0,0,1,0,1,1,0,0,1
LA,West Baton Rouge Parish,1,0,0.00,0,0,0,1,0,0,0,0,0,1
LA,West Carroll Parish,0,1,0.00,0,0,0,0,1,1,0,0,1,1
LA,West Feliciana Parish,1,0,0.00,0,1,0,0,1,1,0,0,0,0
LA,Winn Parish,0,0,0.00,0,0,0,1,1,1,0,0,1,1
ME,Androscoggin,1,0,0.00,0,0,0,1,0,0,0,0,0,0
ME,Aroostook,0,0,0.00,0,0,0,1,0,0,1,0,0,0
ME,Cumberland,1,0,0.00,0,0,1,0,0,0,0,0,0,0
ME,Franklin,0,0,0.00,0,0,1,0,0,0,0,0,0,0
ME,Hancock,0,0,0.00,0,0,1,0,0,0,0,0,0,0
ME,Kennebec,0,0,0.00,0,1,0,0,0,0,0,0,0,0
ME,Knox,0,0,0.00,0,0,1,0,0,0,0,0,0,0
ME,Lincoln,0,0,0.00,0,0,1,0,0,0,0,0,0,0
ME,Oxford,0,0,0.00,0,0,1,0,0,0,0,0,0,0
ME,Penobscot,1,0,0.00,0,0,0,1,0,0,0,0,0,0
ME,Piscataquis,0,0,0.00,1,0,1,0,0,0,0,1,0,0
ME,Sagadahoc,1,0,0.00,1,0,0,0,0,0,0,0,0,0
ME,Somerset,0,0,0.00,0,0,0,1,0,0,0,0,0,0
ME,Waldo,0,0,0.00,0,0,1,0,0,0,0,0,0,0
ME,Washington,0,0,0.00,0,0,0,1,0,1,1,0,0,1
ME,York,1,0,0.00,0,1,1,0,0,0,0,0,0,0
MD,Allegany,1,0,0.00,0,1,0,0,0,1,0,0,0,0
MD,Anne Arundel,1,0,0.00,0,1,0,0,0,0,0,0,0,0
MD,Baltimore,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MD,Calvert,1,0,0.00,0,0,1,0,0,0,0,0,0,0
MD,Caroline,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MD,Carroll,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MD,Cecil,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MD,Charles,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MD,Dorchester,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MD,Frederick,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MD,Garrett,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MD,Harford,1,0,0.00,0,1,0,0,0,0,0,0,0,0
MD,Howard,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MD,Kent,0,0,0.00,0,0,1,0,0,0,0,1,0,0
MD,Montgomery,1,0,0.00,0,1,0,0,0,0,0,0,0,0
MD,Prince George's,1,0,0.00,0,1,0,0,0,0,0,0,0,0
MD,Queen Anne's,1,0,0.00,0,0,1,0,0,0,0,0,0,0
MD,St. Mary's,1,0,0.00,0,1,0,0,0,0,0,0,0,0
MD,Somerset,1,0,0.00,0,1,0,0,0,1,0,0,0,0
MD,Talbot,0,0,0.00,0,0,1,0,0,0,0,1,0,0
MD,Washington,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MD,Wicomico,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MD,Worcester,1,0,0.00,0,0,1,0,0,0,0,1,0,0
MD,Baltimore city,1,0,0.00,0,1,0,0,0,0,1,0,1,1
MA,Barnstable,1,0,0.00,0,0,1,0,0,0,0,0,0,0
MA,Berkshire,1,0,0.00,0,0,1,0,0,0,1,0,0,0
MA,Bristol,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MA,Dukes,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MA,Essex,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MA,Franklin,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MA,Hampden,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MA,Hampshire,1,0,0.00,0,1,0,0,0,0,0,0,0,0
MA,Middlesex,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MA,Nantucket,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MA,Norfolk,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MA,Plymouth,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MA,Suffolk,1,0,0.00,0,0,0,1,0,0,0,0,0,1
MA,Worcester,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Alcona,0,0,0.00,0,0,1,0,0,1,0,0,0,0
MI,Alger,0,0,0.00,0,1,1,0,0,1,0,0,0,0
MI,Allegan,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MI,Alpena,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Antrim,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MI,Arenac,0,0,0.00,0,0,1,0,0,1,0,0,0,0
MI,Baraga,0,0,0.00,0,1,0,0,0,1,0,0,0,0
MI,Barry,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MI,Bay,1,0,0.00,0,0,0,1,0,0,1,0,0,0
MI,Benzie,0,0,0.00,0,0,1,0,0,0,0,1,0,0
MI,Berrien,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MI,Branch,0,0,0.00,0,0,0,1,0,1,0,0,0,0
MI,Calhoun,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MI,Cass,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Charlevoix,0,0,0.00,1,0,1,0,0,0,0,0,0,0
MI,Cheboygan,0,0,0.00,0,0,1,0,0,1,0,0,0,0
MI,Chippewa,0,0,0.00,0,1,1,0,0,1,0,0,0,0
MI,Clare,0,0,0.00,0,0,1,0,0,1,0,0,0,1
MI,Clinton,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Crawford,0,0,0.00,0,1,1,0,0,1,0,0,0,0
MI,Delta,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MI,Dickinson,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Eaton,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Emmet,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MI,Genesee,1,0,0.00,0,0,0,1,0,1,0,0,0,0
MI,Gladwin,0,0,0.00,0,0,1,0,0,1,0,0,0,0
MI,Gogebic,0,0,0.00,0,0,1,0,0,1,1,0,0,0
MI,Grand Traverse,0,0,0.00,0,0,1,0,0,0,0,1,0,0
MI,Gratiot,0,0,0.00,0,0,0,1,0,1,0,0,0,0
MI,Hillsdale,0,0,0.00,1,0,0,0,0,1,0,0,0,0
MI,Houghton,0,0,0.00,0,1,0,0,0,0,0,0,0,0
MI,Huron,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Ingham,1,0,0.00,0,1,0,0,0,0,0,0,0,0
MI,Ionia,0,0,0.00,0,0,0,1,0,1,0,0,0,0
MI,Iosco,0,0,0.00,0,0,1,0,0,1,1,0,0,0
MI,Iron,0,0,0.00,0,0,1,0,0,1,1,0,0,0
MI,Isabella,0,0,0.00,0,1,0,0,0,0,0,0,0,0
MI,Jackson,1,0,0.00,0,0,0,1,0,1,0,0,0,0
MI,Kalamazoo,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Kalkaska,0,0,1.00,0,0,1,0,0,1,0,0,0,0
MI,Kent,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Keweenaw,0,0,0.00,0,1,1,0,0,1,0,0,0,0
MI,Lake,0,0,0.00,0,0,1,0,0,1,0,1,0,1
MI,Lapeer,1,0,0.00,0,0,0,1,0,1,0,0,0,0
MI,Leelanau,0,0,0.00,0,0,1,0,0,0,0,1,0,0
MI,Lenawee,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MI,Livingston,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Luce,0,0,0.00,0,1,1,0,0,1,0,0,0,0
MI,Mackinac,0,0,0.00,0,0,1,0,0,1,0,0,0,0
MI,Macomb,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MI,Manistee,0,0,0.00,0,0,1,0,0,1,0,0,0,0
MI,Marquette,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MI,Mason,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MI,Mecosta,0,0,0.00,0,1,1,0,0,1,0,0,0,0
MI,Menominee,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MI,Midland,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MI,Missaukee,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Monroe,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Montcalm,1,0,0.00,0,0,0,1,0,1,0,0,0,0
MI,Montmorency,0,0,0.00,0,0,1,0,0,1,0,0,0,1
MI,Muskegon,1,0,0.00,1,0,0,0,0,1,0,0,0,0
MI,Newaygo,0,0,0.00,0,0,1,0,0,1,0,0,0,0
MI,Oakland,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Oceana,0,0,0.00,0,0,1,0,0,1,0,0,0,0
MI,Ogemaw,0,0,0.00,0,0,1,0,0,1,0,0,0,0
MI,Ontonagon,0,0,0.00,0,0,1,0,0,1,1,0,0,0
MI,Osceola,0,0,0.00,1,0,0,0,0,1,0,0,0,0
MI,Oscoda,0,0,0.00,0,1,1,0,0,1,0,0,0,0
MI,Otsego,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MI,Ottawa,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MI,Presque Isle,0,0,0.00,0,0,1,0,0,1,0,0,0,0
MI,Roscommon,0,0,0.00,0,0,1,0,0,1,0,0,0,0
MI,Saginaw,1,0,0.00,0,0,0,1,0,1,1,0,0,0
MI,St. Clair,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,St. Joseph,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MI,Sanilac,0,0,0.00,0,0,0,1,0,1,0,0,0,0
MI,Schoolcraft,0,0,0.00,0,0,1,0,0,1,0,0,0,0
MI,Shiawassee,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Tuscola,0,0,0.00,0,0,0,1,0,1,0,0,0,0
MI,Van Buren,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MI,Washtenaw,1,0,0.00,0,1,0,0,0,0,0,0,0,0
MI,Wayne,1,0,0.00,0,0,0,1,0,1,1,0,0,1
MI,Wexford,0,0,0.00,1,0,0,0,0,1,0,0,0,0
MN,Aitkin,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MN,Anoka,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MN,Becker,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MN,Beltrami,0,0,0.00,0,0,1,0,0,0,0,1,0,1
MN,Benton,1,0,0.00,1,0,0,0,0,0,0,1,0,0
MN,Big Stone,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Blue Earth,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Brown,0,0,0.00,0,0,0,1,0,0,1,0,0,0
MN,Carlton,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Carver,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MN,Cass,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MN,Chippewa,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Chisago,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MN,Clay,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Clearwater,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Cook,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MN,Cottonwood,0,0,0.00,1,0,0,0,0,0,1,0,0,0
MN,Crow Wing,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MN,Dakota,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Dodge,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Douglas,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MN,Faribault,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Fillmore,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Freeborn,0,0,0.00,0,0,0,1,0,0,1,0,0,0
MN,Goodhue,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Grant,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MN,Hennepin,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Houston,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Hubbard,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MN,Isanti,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Itasca,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MN,Jackson,0,1,0.00,1,0,0,0,0,0,1,0,0,0
MN,Kanabec,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Kandiyohi,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Kittson,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Koochiching,0,0,0.00,1,0,1,0,0,0,1,0,0,0
MN,Lac qui Parle,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Lake,0,0,1.00,0,0,1,0,0,0,0,0,0,0
MN,Lake of the Woods,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MN,Le Sueur,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MN,Lincoln,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Lyon,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,McLeod,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MN,Mahnomen,0,0,0.00,0,0,0,1,0,0,0,0,0,1
MN,Marshall,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Martin,0,0,0.00,0,0,0,1,0,0,1,0,0,0
MN,Meeker,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Mille Lacs,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MN,Morrison,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Mower,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MN,Murray,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Nicollet,1,0,0.00,1,1,0,0,0,0,0,0,0,0
MN,Nobles,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MN,Norman,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Olmsted,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Otter Tail,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MN,Pennington,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Pine,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MN,Pipestone,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Polk,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Pope,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MN,Ramsey,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Red Lake,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Redwood,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Renville,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Rice,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Rock,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Roseau,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MN,St. Louis,1,0,0.00,0,0,1,0,0,0,0,0,0,0
MN,Scott,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MN,Sherburne,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MN,Sibley,1,1,0.00,0,0,0,0,0,0,0,0,0,0
MN,Stearns,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Steele,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MN,Stevens,0,1,0.00,0,1,0,0,0,0,1,0,0,0
MN,Swift,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MN,Todd,0,1,0.00,1,0,0,0,0,0,0,0,0,0
MN,Traverse,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Wabasha,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MN,Wadena,0,0,0.00,0,0,0,1,0,0,0,1,0,0
MN,Waseca,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MN,Washington,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MN,Watonwan,0,1,0.00,1,0,0,0,0,0,0,0,0,0
MN,Wilkin,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MN,Winona,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MN,Wright,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MN,Yellow Medicine,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MS,Adams,0,0,0.00,0,0,0,1,0,1,1,0,1,1
MS,Alcorn,0,0,0.00,0,0,0,1,0,1,0,0,0,0
MS,Amite,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,Attala,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,Benton,1,0,0.00,0,0,0,1,0,1,0,0,1,1
MS,Bolivar,0,0,0.00,0,0,0,1,1,1,1,0,1,1
MS,Calhoun,0,0,0.00,0,0,0,1,1,0,0,0,0,1
MS,Carroll,0,1,0.00,0,0,0,0,0,1,0,0,0,0
MS,Chickasaw,0,0,0.00,1,0,0,0,1,1,0,0,1,1
MS,Choctaw,0,0,0.00,0,0,0,1,0,1,0,0,1,1
MS,Claiborne,0,0,0.00,0,0,0,1,0,1,0,0,1,1
MS,Clarke,0,0,0.00,0,0,0,1,0,0,0,0,1,1
MS,Clay,0,0,0.00,0,0,0,1,0,1,0,0,1,1
MS,Coahoma,0,0,0.00,0,0,0,1,1,1,1,0,1,1
MS,Copiah,1,0,0.00,1,0,0,0,0,1,0,0,1,1
MS,Covington,0,0,0.00,0,0,0,1,0,1,0,1,1,1
MS,DeSoto,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MS,Forrest,1,0,0.00,0,1,0,0,0,0,0,0,1,1
MS,Franklin,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,George,0,0,0.00,0,0,0,1,0,1,0,1,0,0
MS,Greene,0,0,0.00,0,0,0,1,1,1,0,0,0,1
MS,Grenada,0,0,0.00,1,0,0,0,0,0,0,0,1,1
MS,Hancock,1,0,0.00,0,1,0,0,0,0,0,0,0,0
MS,Harrison,1,0,0.00,0,0,0,1,0,0,0,0,0,1
MS,Hinds,1,0,0.00,0,1,0,0,0,0,1,0,0,1
MS,Holmes,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,Humphreys,0,0,0.00,0,0,0,1,1,1,1,0,1,1
MS,Issaquena,0,1,0.00,0,0,0,0,1,1,0,0,1,1
MS,Itawamba,0,0,0.00,1,0,0,0,1,0,0,0,0,0
MS,Jackson,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MS,Jasper,0,0,0.00,1,0,0,0,0,1,0,0,1,1
MS,Jefferson,0,0,0.00,0,0,0,1,0,1,0,0,1,1
MS,Jefferson Davis,0,0,0.00,0,0,0,1,0,1,1,0,1,1
MS,Jones,0,0,1.00,1,0,0,0,0,0,0,0,0,1
MS,Kemper,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,Lafayette,0,0,0.00,0,1,0,0,0,0,0,1,1,0
MS,Lamar,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MS,Lauderdale,0,0,0.00,0,0,0,1,0,0,0,0,1,1
MS,Lawrence,0,0,0.00,1,0,0,0,0,1,0,0,0,1
MS,Leake,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,Lee,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MS,Leflore,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,Lincoln,0,0,0.00,0,0,0,1,0,1,0,0,0,1
MS,Lowndes,0,0,0.00,0,0,0,1,0,0,0,0,1,1
MS,Madison,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MS,Marion,0,0,0.00,0,0,0,1,0,1,0,1,1,1
MS,Marshall,1,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,Monroe,0,0,0.00,1,0,0,0,0,1,0,0,0,1
MS,Montgomery,0,0,0.00,0,0,0,1,1,1,1,0,1,1
MS,Neshoba,0,0,0.00,0,0,0,1,0,0,0,0,1,1
MS,Newton,0,0,0.00,0,1,0,0,0,0,0,0,0,1
MS,Noxubee,0,0,0.00,0,0,0,1,1,1,1,0,1,1
MS,Oktibbeha,0,0,0.00,0,0,0,1,0,0,0,0,1,1
MS,Panola,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,Pearl River,0,0,0.00,0,0,0,1,0,1,0,1,0,1
MS,Perry,1,0,0.00,1,0,0,0,0,1,0,0,0,0
MS,Pike,0,0,0.00,0,0,0,1,0,1,0,0,1,1
MS,Pontotoc,0,0,0.00,1,0,0,0,1,0,0,0,0,0
MS,Prentiss,0,0,0.00,1,0,0,0,1,1,0,0,0,0
MS,Quitman,0,1,0.00,0,0,0,0,1,1,1,0,1,1
MS,Rankin,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MS,Scott,0,0,0.00,1,0,0,0,1,0,0,0,1,1
MS,Sharkey,0,1,0.00,0,0,0,0,1,1,1,0,1,1
MS,Simpson,1,0,0.00,0,0,0,1,0,0,0,0,1,1
MS,Smith,0,1,0.00,1,0,0,0,0,0,0,0,0,1
MS,Stone,0,0,0.00,0,0,0,1,0,1,0,1,0,1
MS,Sunflower,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,Tallahatchie,0,1,0.00,0,0,0,0,1,1,0,0,1,1
MS,Tate,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MS,Tippah,0,0,0.00,1,0,0,0,1,1,0,0,0,0
MS,Tishomingo,0,0,0.00,1,0,0,0,0,1,0,0,0,0
MS,Tunica,1,0,0.00,0,0,1,0,1,0,0,0,1,1
MS,Union,0,0,0.00,1,0,0,0,1,0,0,0,0,0
MS,Walthall,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,Warren,0,0,0.00,0,1,0,0,0,0,0,0,0,1
MS,Washington,0,0,0.00,0,0,0,1,1,1,1,0,1,1
MS,Wayne,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,Webster,0,0,0.00,0,0,0,1,1,1,0,0,0,1
MS,Wilkinson,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MS,Winston,0,0,0.00,0,0,0,1,0,1,0,0,1,1
MS,Yalobusha,0,0,0.00,1,0,0,0,0,1,0,0,1,1
MS,Yazoo,1,0,0.00,0,1,0,0,1,1,0,0,1,1
MO,Adair,0,0,0.00,0,1,0,0,0,0,0,0,0,0
MO,Andrew,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Atchison,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MO,Audrain,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Barry,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MO,Barton,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Bates,1,1,0.00,0,0,0,0,0,0,0,0,0,0
MO,Benton,0,0,0.00,0,0,1,0,0,1,0,1,0,0
MO,Bollinger,1,1,0.00,0,0,0,0,0,1,0,0,0,0
MO,Boone,1,0,0.00,0,1,0,0,0,0,0,0,0,0
MO,Buchanan,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MO,Butler,0,0,0.00,0,0,0,1,0,0,0,0,0,1
MO,Caldwell,1,1,0.00,0,0,0,0,0,0,0,0,0,0
MO,Callaway,1,0,0.00,0,1,0,0,0,0,0,0,0,0
MO,Camden,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MO,Cape Girardeau,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Carroll,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MO,Carter,0,0,0.00,0,0,0,1,0,1,0,0,1,1
MO,Cass,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MO,Cedar,0,0,0.00,0,0,0,1,0,1,0,0,0,0
MO,Chariton,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MO,Christian,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MO,Clark,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MO,Clay,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Clinton,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MO,Cole,1,0,0.00,0,1,0,0,0,0,0,0,0,0
MO,Cooper,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Crawford,0,0,0.00,1,0,0,0,0,1,0,0,0,0
MO,Dade,0,1,0.00,0,0,0,0,0,0,0,1,0,0
MO,Dallas,1,1,0.00,0,0,0,0,0,0,0,0,0,1
MO,Daviess,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MO,DeKalb,1,1,0.00,0,1,0,0,0,1,0,0,0,0
MO,Dent,0,0,0.00,0,0,0,1,0,1,0,0,0,1
MO,Douglas,0,0,0.00,0,0,0,1,0,1,0,0,0,0
MO,Dunklin,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MO,Franklin,1,0,0.00,1,0,0,0,0,0,0,0,0,0
MO,Gasconade,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MO,Gentry,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MO,Greene,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Grundy,0,0,0.00,0,0,0,1,0,0,1,0,0,0
MO,Harrison,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MO,Henry,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Hickory,0,1,0.00,0,0,1,0,0,1,0,1,0,1
MO,Holt,0,1,0.00,0,0,0,0,0,0,1,0,0,0
